"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10"
"108",-7.50570373128263,-6.35931347580927,1.06041590126329,0.627900540139577,-2.17353697885584,-2.66628778992007,0.28391368286218,1.8673322708308,2.97221285013743,2.01877364115433
"109",-7.44187034621626,-6.31109927094881,1.09453950152377,1.09981525004137,-1.71517364819008,-2.58131519261597,-0.189011029113819,1.79311249848246,2.1844843234526,2.33186190814781
"110",-7.49610938050504,-6.14924013419661,0.88156932399672,1.5431433168074,-1.27891172352434,-2.41127536619055,-0.570918715284815,2.02758464988063,1.27195936821504,2.57945820001893
"111",-5.61512945391582,-5.92285167063987,1.08491750222257,1.58659815349967,-1.35621829947793,-1.9174857272258,-0.0201424091457104,2.16796306112486,1.60009901509957,2.50964912192654
"112",-5.94727517784712,-6.35378348974564,1.63012682974886,1.17718857981469,-1.3529873728865,-2.35193740561171,0.329867233545378,1.93273296269347,1.46795153041763,2.33355241638595
"113",-9.44447490065387,-5.75147445742234,-0.118282315656402,1.62444559905395,2.71483551104066,-1.15246967298259,-1.87327686893078,2.10166600061616,-0.922649458165012,-0.112972745365243
"114",-8.58816409545717,-5.20619870295479,0.159580411418884,0.667652120315616,2.38538873378387,-1.7500454292279,-1.8206577553084,2.32671188873504,-0.624021218912137,0.180386398288846
"115",-7.48454271239278,-5.85626294302465,0.566598586524018,-0.208394380665865,1.4022581234824,-1.87674629280379,-0.687013127666704,2.46944031191537,-0.964132386134344,-0.422206215439476
"116",-8.75031480385357,-5.42415153050242,0.00967671026389733,1.17908672929119,2.45850176840752,-1.22477531389393,-1.63687534996467,3.2132532992042,-0.677009334472021,0.0354015622687511
"118",-8.69552491662302,-5.54938211356487,0.600150396203803,0.37237373249823,2.1972910321896,-2.58429479238197,-1.75322272463288,2.1162441479004,0.571382435082513,-0.203977875418384
"119",-7.43836489879562,-6.19149577300351,-0.041401655802482,0.343689673582767,2.52798056908682,-1.70547013758826,-0.833019677419458,2.14991155060927,-0.929704411515168,-0.37576543994622
"120",-7.41582276445349,-5.91853378927741,0.349775657907471,0.58885274701153,2.57307413232368,-0.769539047864752,-1.72793267194767,1.74579339638506,-1.15612077966348,-0.358831545094222
"121",-7.89944157389793,-5.05594673920688,0.437798638744429,0.497711884385318,2.06904965510453,-1.15531760687764,-0.92843281311768,2.26709499350998,-0.534370492541852,-0.194912297597112
"122",-7.98365154648685,-6.22484964338344,0.650318164078179,0.648489866952623,2.65934968786563,-1.22977179392708,-1.50889814373795,1.2019594445701,-1.35049538666274,-0.735301481364958
"123",-6.13309857224977,-6.55296694082429,1.13359269230883,-0.580846809949273,1.73107156516639,-1.70698839443095,1.10063683802344,1.12997275933347,-0.314965566053302,-0.803859453307688
"124",-7.43071781162528,-6.30185865487757,0.497258860602325,-0.103597438574041,1.96426829553131,-1.17944080677782,-0.0866002905744317,1.70518447471184,-0.889406360855215,-0.197598498341256
"125",-7.40351066584469,-6.45345449393347,0.662928615960823,0.786275427278762,1.03067037576719,-2.23725102552783,-1.08400719429566,2.1155373522795,-0.607616154132678,-0.493483760229157
"126",-8.77244014073366,-5.46776230184776,-0.604025201500713,0.783900388662547,2.47908526792505,-0.358802489988774,-0.504041655437634,1.6008273033957,-1.80507212073277,-0.522869142653308
"129",-12.9834057742891,-2.75970515919435,-1.45180489855555,-5.00965751014386,7.28131850215132,1.13978028363391,0.263556320450377,-4.2042626786164,4.12646598168378,2.16226752018022
"130",-11.3367724455482,-2.29006951436108,-1.94239343725055,-4.54988157842538,7.1772212156353,-1.18921871866495,0.114467827402224,-2.08508742852092,3.80386010041144,2.37133544811612
"131",-13.9425125627511,-2.33931289335702,-2.20104551545796,-5.90704073611291,6.36771627385475,0.683756876885319,1.3090865262965,-5.53509474623449,4.66273472287556,1.17690689687777
"132",-13.6535452331789,-3.58475429546225,-0.956342487768334,-4.47854031625179,7.48511186857348,-0.578504494787563,0.849546851976241,-6.23341471884935,5.04785271224636,2.12182426457763
"133",-11.958149050499,-3.71661000804232,-1.0805877289594,-4.92315388762368,8.50871538268018,-0.310388854060203,2.46134861689616,-4.07665416535611,4.39311286406317,2.90885353677487
"134",-13.7076246583707,-2.96708043127773,-1.24899916311621,-5.72425951766885,7.07617429159491,2.19612288942485,-0.000414309984128519,-6.1846310974555,5.22283841049555,2.62517527352891
"135",-14.9290882629033,-3.27033295165969,-1.62245748486474,-5.76085318071605,8.06596791696184,0.00226327598934459,0.941381685704716,-7.72866312417185,6.48787484658611,3.9738143223926
"136",-10.9547253895811,-2.72224257586533,-1.8133328629135,-3.54748821683608,7.43505319570196,0.349636080336091,0.985069821163668,-2.55289818360319,4.20270915987203,2.09125241199615
"138",-12.5853955081027,-3.81029811449115,-1.17027051597843,-4.89953965773924,8.06320531883666,-0.519928244731827,0.706361293002213,-4.75439708136705,4.5549699693394,3.49059282045487
"139",-11.1763372439924,-2.52813823653592,-1.75511881741018,-5.51425969764029,8.728760580244,1.41120946916787,1.12823738987773,-4.32387152364904,5.40580784382648,2.71748156944699
"140",-12.6653792522007,-3.28930338962792,-1.43005259822714,-3.04794534479726,5.90781696304787,3.88024746557871,0.270256306569663,-8.64754788787472,6.01789963968886,-0.0341689386411987
"141",-12.3832645593888,-3.72066298969557,-1.25355547591453,-5.56583371104388,6.38624840174806,-0.573176257603267,1.03444968363375,-5.35758266439241,4.59670884446782,2.57974368752867
"143",-10.4923026480195,-2.23788417215296,-3.25563695301791,-4.49393222931597,9.45619026279882,-1.08592935299018,2.73629344141659,-2.57929623254394,5.19693096263857,1.32117927042958
"145",-3.48348008540996,-2.5708108222553,-2.05319982690895,-1.0543723039631,0.747744559325068,0.564061413314591,-4.67955862706791,1.87724680360553,-3.15594149610186,-0.681710626923756
"147",0.891622390312229,-4.65578601103583,-1.29888882680671,-1.05253390946693,-3.53604214331973,-0.321307589583131,-3.4110167036022,1.93214909109562,0.421761507266613,-0.581863604723327
"148",1.32563885554609,-1.25181525213847,-2.54609115083304,-0.875995159903295,-3.83909867478043,-1.50725906027954,-3.25782215007215,1.62002987573968,0.0666343106477403,-1.87864101594754
"150",-1.24402982470304,-3.47121781562528,-1.52225266593673,-0.681332976615677,-2.49935815273608,0.259940039890718,-4.47404208444961,1.64377843299446,-0.0217377797016774,-1.2331446035784
"151",-2.03253546487732,-3.68041122403997,-1.69686307393819,-1.89482917847609,-2.56788590582459,0.269142957717099,-4.0641324440431,1.51707352891496,-1.82174709364302,-1.71619918603266
"152",-0.101629989374501,-2.99869327622128,-1.94312401759928,-1.8472778234728,-4.34507784238079,-0.793393889603615,-3.79336434098024,2.51144459631982,-0.0933648007925246,-2.36715077695079
"153",-1.27205225880642,-4.27224512021358,-1.00892564039066,-1.34705434022043,-2.79641436675141,-0.706165093013743,-4.25469996233256,3.01086537526573,-1.49329825668035,-1.63719437124113
"154",-0.391990703297069,-3.52262824861427,-0.814438324014897,-2.30508415848574,-0.594325313894963,-0.31456772369652,-4.59461455657894,3.05969571970364,0.136168432905403,-1.74815989185449
"155",-1.53169374202347,-3.70482108880026,-1.41718735299825,-1.37894593503301,-1.79209258508535,-0.432064806344536,-4.25001530599866,3.32431192448139,-1.48738976469626,-1.80604760405358
"156",-1.34502881426122,-4.57335653448247,-0.753915847763979,-0.857339484264912,-4.49514256011995,-0.926004453664797,-4.17063931103247,2.05737757137547,0.725582192023321,-1.07893495211651
"157",1.44218320282757,-3.83135893381923,-1.40044044394509,-1.70874409593269,-1.45193286244762,1.30752467441438,-2.5739282475706,2.13091249418979,-2.29319785723667,-0.870573012791873
"158",0.0100971523717553,-5.68083330223284,-0.306270747575841,-0.301740399950676,-4.06176461913409,0.0561773575469612,-2.40043750354454,1.1198170001465,-0.665383612288351,1.94823762329893
"159",0.30674777198461,-5.2516998055428,-0.856420471873037,0.27917944454212,-3.57582850023272,0.82134231614918,-3.04116050227706,1.32205677144305,-0.398725187527006,2.12915681385802
"161",-5.66961250776516,-6.45082935737847,3.15150554684567,2.63154584283725,2.89494753160484,-1.45981799588813,0.565722182509042,0.0885271871327366,1.84966990772474,-0.220887828448151
"162",-5.89071123356309,-6.63532226867467,4.02553553875249,3.26374545495947,3.12215009350671,-1.30068412169645,0.483915720947051,-0.520930750687961,3.11638733541496,0.433676789133235
"163",-6.3187169481689,-6.98658999060629,3.20249032808603,3.26684946845489,2.04808958199581,-1.6522956444605,1.1372520037798,-1.05909577840945,4.09387712544073,-0.178575493020604
"164",-6.37690073927536,-7.00773921138172,3.23283984646214,2.89982347284666,2.56923050360046,-1.7038183466798,0.657296627674779,-1.30451650213608,4.55384591836123,0.904123992737123
"165",-5.10539759814045,-5.98752791744505,3.613868760087,1.90001732812811,1.5978590892983,-0.140398552527616,0.158211097536425,-0.830766283568032,1.54922921604137,-0.261763953983263
"166",-4.94322377443701,-5.75730208168281,4.13775901400071,2.3661201011228,3.31467946677039,1.42938695818753,-0.883205635245789,-1.73757874866173,0.162709428469139,1.07134002241187
"167",-4.33431338792296,-5.17951659661243,2.55152099260462,4.10118590404186,2.6226325324581,-0.501354874352784,-1.05723083945852,0.347273201974861,-0.157884476218305,-0.454186022601405
"168",-3.25428781160682,-5.11207303422049,2.63354088073612,1.82279814595439,1.75782245775007,-0.281002918214571,-1.27929990518046,1.2954161682403,0.28671837986946,1.68165408960233
"171",-6.16630045426077,-6.10131108357542,2.39132089039251,1.81874849541408,1.72123365595325,-1.46892176724159,0.862881974719787,-1.06323419223243,3.98525465834182,0.3214511112579
"172",-7.24383050194168,-7.21621308121922,2.77822690991306,3.00806378019476,2.43794956708106,-3.15806764232056,0.551352709495348,-1.37995608788153,4.37411183771598,-0.93421174396643
"173",-4.71924383037963,-4.7742175737667,2.73707235715497,1.42126261210165,2.1913254335897,0.321769219661576,-1.51244467733546,-0.205286895280362,0.745547058332368,-0.280287393253527
"175",-5.87151769377454,-6.50145728633371,3.13644119101152,2.24889829961146,3.39446971406245,-1.34984090452147,0.566234340156277,-1.01169557344681,2.8962694574839,0.495263354115285
"176",-6.12720822883302,-6.42926824438121,2.93250003810337,2.59883586944684,3.01655369982,-0.393242597060495,1.57972396832217,-1.79004202922251,3.07821672120803,0.634438933934284
"178",-4.19227871497295,-5.85449618850634,0.0744779819713681,-0.974961730642717,0.455344573748837,-1.34856119950618,1.16045335136768,0.456905257481113,-3.08953840078527,-3.05652010679421
"179",-6.75742809101906,-5.5770629249102,-0.0514192541388106,-1.72058988275928,0.167573078141781,-1.95859917513105,0.535817919744086,-0.464279169672638,-3.91237526431687,-1.69302962789572
"180",-2.9060013345015,-6.85484407145739,0.327347269073281,0.0623640982081433,-1.67663395883247,0.833396567162574,-0.460170909404392,-2.67172495324386,-4.49097092398851,-2.46854069663403
"181",-5.17430925662254,-5.38572796178019,-0.461634702644613,-1.37135814912201,-1.65493317852419,-1.81859323782282,0.578648784216409,-0.390306515595217,-3.4561334440289,-2.61614509625678
"182",-4.69840354755735,-6.37676169468158,-0.0293896644868492,-1.71157080173345,-0.428188773191397,-2.75240409279602,1.13367166738067,-0.144751264899532,-3.1498721323336,-1.95962970080786
"183",-1.90444018390938,-5.35677730981418,0.283497814237376,-1.98625978702248,-1.2432348561074,0.929072466043559,-0.940126288980905,-3.1002496290472,-5.1628074184075,-2.71248038901174
"184",-1.97238110381129,-6.06049569291844,-0.845322967470885,-0.223788245760727,-4.34179362697234,-2.69950253197563,-1.02139403859812,-0.725447321613402,-2.18633048492967,1.01290678673762
"185",-4.72143987450132,-5.95810585068169,-0.2459981540862,-1.77884787575303,0.409262726849236,-3.12128264444454,2.02966264117424,-0.357250494255395,-2.33647383032615,-2.02060610506338
"186",-2.80863953091924,-6.31789294169923,0.985973047632151,-1.73094383177548,-3.84948975874567,-2.65228436980387,0.418227789609302,-1.6732508194025,-2.07508458365322,-1.15604012646599
"187",-3.68067193920025,-6.02947761142097,1.3218021236832,-2.76723450863189,-2.78789282661047,-1.21979197427439,0.894880652915048,-3.0342497896293,-2.94267711999941,-2.31407636512031
"189",-2.45155541783649,-5.80776909671577,0.237344101999217,-2.53821139088966,-1.15209346932864,0.750857069848776,0.186075751822771,-1.92099354093874,-4.27581040397298,-3.411827594934
"190",-2.23065916129779,-5.79457047359569,-0.415983371671782,-0.942562330126605,-0.978776854841393,1.68507899681811,0.549395005609825,-3.42431946178438,-4.48832908013956,-3.11346131000719
"192",-5.09010279970417,-6.32207754232051,0.18314845320516,-0.700752675150173,-1.4756248143835,1.14370778793827,0.92021432426441,-2.67583862265277,-4.25358015648569,-2.39119810321227
